runic,/ˈruː.nɪk/,adj,古代北欧文字的，神秘的,"relating to or consisting of a set of ancient letters used in northern Europe, especially Scandinavia, before the Roman alphabet was adopted",runic 听起来像如你（如果你）尼克（人名）。你可以联想到如果你是一个古代北欧人，你可能会使用一种叫做 runic 的古代文字。这种文字对于其他人来说是神秘的，因为他们无法理解它。因此，你可以将 runic 理解为古代北欧文字的，神秘的状态。
dorsal,/ˈdɔː.səl/,adj,背部的，背脊的,relating to the back of an animal or fish,dorsal 听起来像多塞尔（人名）。你可以联想到多塞尔是一个背部很强壮的人，因为他经常锻炼背部肌肉。因此，你可以将 dorsal 理解为与背部相关的，背脊的状态。
treacherous,/ˈtretʃ.ər.əs/,adj,背叛的，奸诈的,guilty of or involving betrayal or deception,treacherous 听起来像特瑞切洛斯（人名）。你可以联想到特瑞切洛斯是一个背叛的人，他经常欺骗别人。因此，你可以将 treacherous 理解为背叛的，奸诈的状态。
bereft,/bɪˈreft/,adj,丧失的，被剥夺的,"deprived of or lacking something, especially a nonmaterial asset",bereft 听起来像被剥夺（被夫特）的。你可以联想到当你被剥夺了某些东西时，你会感到失落和空虚，就像被夫特（一种独特的东西）抛弃了一样。因此，你可以将 bereft 理解为丧失的，被剥夺的状态。
impressed,/ɪmˈprest/,adj,印象深刻的，受感动的,deeply or markedly affected or influenced,impressed 听起来像印普瑞斯（人名）。你可以联想到印普瑞斯是一个非常有影响力的人，他的言行举止总是给人留下深刻的印象。因此，你可以将 impressed 理解为印象深刻的，受感动的状态。
passive,/ˈpæs.ɪv/,adj,被动的，消极的,"accepting or allowing what happens or what others do, without active response or resistance",passive 听起来像怕死（怕死的）。你可以联想到当你感到害怕或无法应对时，你可能会变得被动和消极。因此，你可以将 passive 理解为被动的，消极的状态。
agitated,/ˈædʒ.ɪ.teɪ.tɪd/,adj,焦虑的，不安的,feeling or appearing troubled or nervous,将 agitated 分解成两个部分， a 和 gitated。 a 在中文中表示否定，而 gitated 听起来有点像“给他踢的”。因此，你可以联想到 agitated 是被人踢得不安的状态
landlocked,/ˈlænd.lɑːkt/,adj,内陆的,almost or entirely surrounded by land,landlocked 听起来有点像“蓝多克”，可以联想到蓝色的多克船只能停在内陆的地方，无法到达海洋
exempt,/ɪɡˈzempt/,adj,被豁免的,free from an obligation or liability imposed on others,exempt 听起来有点像“恶心”，可以联想到恶心的人被豁免了某种义务或责任
repressed,/rɪˈprest/,adj,被压抑的,"restrained, inhibited, or oppressed",repressed 听起来有点像“热普赛”，可以联想到在热普赛（一个压抑的地方）的人会感到被压抑
torrential,/tɔːˈren.ʃəl/,adj,倾泻的，如注的,pouring in abundance,torrential 听起来有点像“头人赛”，可以联想到在头人赛（一个倾泻的比赛）中，水流如注
instinctive,/ɪnˈstɪŋk.tɪv/,adj,本能的,relating to or prompted by instinct,instinctive 听起来有点像“音声听”，可以联想到本能地听到某种声音时，会产生一种本能的反应
essential,/ɪˈsen.ʃəl/,adj,必要的,absolutely necessary,essential 听起来有点像“易死的”，可以联想到某些事情对于生存来说是非常必要的，如果没有它们就很容易死亡
cumbersome,/ˈkʌm.bɚ.səm/,adj,笨重的，难处理的,large or heavy and therefore difficult to carry or use,cumbersome 听起来有点像“库木斯”，可以联想到库木斯（一个笨重的东西）很难处理和携带
ponderous,/ˈpɑːn.dɚ.əs/,adj,沉重的，笨重的,slow and clumsy because of great weight,ponderous 听起来有点像“胖多瑞斯”，可以联想到胖多瑞斯（一个沉重的人）由于体重过大而行动迟缓
unwieldy,/ʌnˈwiːl.di/,adj,笨拙的，难处理的,"difficult to move or handle because of its size, shape, or weight",unwieldy 听起来有点像“温猥的”，可以联想到温猥的人由于体型庞大而难以移动和处理
maladroit,/ˌmæl.əˈdrɔɪt/,adj,笨拙的,clumsy or awkward,将 maladroit 分解成两个部分， mal 和 adroit 。 mal 在法语中表示“坏的”，而 adroit 在英语中表示“熟练的”。因此，你可以联想到 maladroit 是指不熟练、笨拙的状态
ungainly,/ʌnˈɡeɪn.li/,adj,笨拙的,awkward or clumsy,ungainly 的发音和 un+gainly 相似，其中 un 表示否定，gainly 可以联想到“得体的”。因此，你可以联想到 ungainly 是指不得体、笨拙的状态
elephantine,/ˌel.ɪˈfæn.taɪn/,adj,庞大的,resembling an elephant in size or shape,elephantine 的发音和 elephant 相似，而 elephant 是大象的意思。因此，你可以联想到 elephantine 是指庞大、巨大的状态
awkward,/ˈɑːk.wɚd/,adj,尴尬的,embarrassing or inconvenient,awkward 的发音和“哦，考虑一下”相似。因此，你可以联想到 awkward 是指令人尴尬、不方便的状态
clumsy,/ˈklʌm.zi/,adj,笨拙的,lacking skill or grace,clumsy 的发音和“克拉姆西”相似。因此，你可以联想到 clumsy 是指缺乏技巧、不优雅的状态
taut,/tɔːt/,adj,紧绷的,stretched or pulled tight,taut 的发音和“讨厄特”相似。因此，你可以联想到 taut 是指紧绷、拉紧的状态
figurative,/ˈfɪɡ.jər.ə.t̬ɪv/,adj,比喻的,using figures of speech,figurative 的发音和 figure 相似，而 figure 可以联想到“形象”。因此，你可以联想到 figurative 是指使用比喻、形象化的状态
contemptuous,/kənˈtemp.tʃu.əs/,adj,轻蔑的,showing contempt or disdain,contemptuous 的发音和“看他们拖鞋”相似。因此，你可以联想到 contemptuous 是指表现出轻蔑、鄙视的状态
protean,/ˈproʊ.ti.ən/,adj,多变的,able to change shape or form,protean 的发音和“噗，肚子疼”相似。因此，你可以联想到 protean 是指能够改变形状、多变的状态
capricious,/kəˈprɪʃ.əs/,adj,反复无常的,impulsive and unpredictable,capricious 的发音和“卡啤酒是的”相似。因此，你可以联想到 capricious 是指冲动、不可预测的状态
lucid,/ˈluː.sɪd/,adj,明晰的，清楚的,expressed clearly; easy to understand,lucid 可以联想到“露西”（Lucy），她是一个聪明、清晰的女孩，总是能够清楚地表达自己的想法。
superficial,/ˌsuː.pəˈfɪʃ.əl/,adj,表面的，肤浅的,not studying or looking at something carefully; not thorough,superficial 可以联想到“苏菲”（Sophie），她总是只看表面，不深入了解事物。
ostensible,/ɑːˈsten.sə.bəl/,adj,表面上的，外表的,"stated or appearing to be true, but not necessarily so",ostensible 可以联想到“奥斯汀”（Austin），他总是表面上看起来很真诚，但实际上并不是那样。
glacial,/ˈɡleɪ.ʃəl/,adj,冰川的，冰的,related to or consisting of ice; extremely cold,glacial 可以联想到“格莱斯”（Grace），她住在冰川附近，总是感到非常寒冷。
viral,/ˈvaɪ.rəl/,adj,病毒性的,relating to or caused by a virus,viral 可以联想到“维拉”（Vera），她总是生病，而且是由病毒引起的。
morbid,/ˈmɔːr.bɪd/,adj,病态的，恐怖的,"having or expressing a strong interest in sad or unpleasant things, especially disease or death",morbid 可以联想到“摩比”（Moby），他总是对恐怖和病态的事情感兴趣。
pathological,/ˌpæθ.əˈlɑː.dʒɪ.kəl/,adj,病理学的，病态的,relating to pathology (the study of diseases); extreme or abnormal,pathological 可以联想到“帕索洛”（Pasolo），他是一个病理学家，总是对病态现象感兴趣。
philanthropic,/ˌfɪ.lænˈθrɑː.pɪk/,adj,慈善的，博爱的,"showing a desire to help others, especially by giving money; relating to philanthropy",philanthropic 可以联想到“菲兰索普”（Phylansop），他总是慷慨解囊，帮助别人，是一个慈善家。
erudite,/ˈer.jə.daɪt/,adj,博学的，有学问的,having or showing great knowledge or learning,erudite 可以联想到“艾瑞迪特”（Erudite），她是一个非常博学的人，知识渊博。
compensatory,/ˈkɑːm.pən.sə.tɔːr.i/,adj,补偿的，赔偿的,intended to make up for something that has been lost or damaged,compensatory 可以联想到“康佩索特”（Compesote），他总是为失去或损坏的东西进行补偿。
restive,/ˈrɛstɪv/,adj,不安的，焦躁的,"unable to keep still or silent and becoming increasingly difficult to control, especially because of impatience, dissatisfaction, or boredom",将 restive 分解成两个部分， rest 和 ive。 rest 在中文中表示休息，而 ive 听起来有点像活着。因此，你可以联想到 restive 是无法休息或保持安静的状态，表现出不耐烦、不满或无聊的情绪。
unassuming,/ˌʌnəˈsjuːmɪŋ/,adj,谦逊的，不摆架子的,not pretentious or arrogant; modest,将 unassuming 分解成两个部分， un 和 assuming。 un 表示否定，而 assuming 听起来有点像 assume（假设）。因此，你可以联想到 unassuming 是不假设、不摆架子的状态，表示谦逊和不自负。
dispensable,/dɪˈspɛnsəbl̩/,adj,可有可无的，不重要的,able to be replaced or done without; unnecessary,将 dispensable 分解成两个部分， dis 和 pensable。 dis 表示否定，而 pensable 听起来有点像 indispensable（不可或缺的）。因此，你可以联想到 dispensable 是与 indispensable 相反，表示可有可无、不重要的状态。
incommensurate,/ˌɪnkəˈmɛnʃərət/,adj,不相称的，不成比例的,out of proportion; inadequate,将 incommensurate 分解成两个部分， in 和 commensurate。 in 表示否定，而 commensurate 听起来有点像 communicate（沟通）。因此，你可以联想到 incommensurate 是与沟通相反，表示不相称、不成比例的状态。
sporadic,/spəˈrædɪk/,adj,零星的，偶尔发生的,occurring at irregular intervals or only in a few places; scattered or isolated,将 sporadic 分解成两个部分， spo 和 radic。 spo 听起来有点像 spot（地点），而 radic 在中文中表示根。因此，你可以联想到 sporadic 是在不同的地点之间出现的、分散的状态，表示零星的、偶尔发生的。
quiescent,/ˈkwiːɛsənt/,adj,静止的，不活动的,in a state or period of inactivity or dormancy,将 quiescent 分解成两个部分， qui 和 escent。 qui 听起来有点像 quiet（安静），而 escent 在中文中表示正在变成。因此，你可以联想到 quiescent 是安静、不活动的状态，表示静止或休眠。
asymmetric,/ˌeɪsɪˈmɛtrɪk/,adj,不对称的，不均衡的,"having parts that fail to correspond to one another in shape, size, or arrangement; lacking symmetry",将 asymmetric 分解成两个部分， a 和 symmetric。 a 表示否定，而 symmetric 在中文中表示对称。因此，你可以联想到 asymmetric 是与对称相反，表示不对称、不均衡的状态。
insubordinate,/ˌɪnsəˈbɔːrdɪnət/,adj,不服从的，不顺从的,defiant of authority; disobedient to orders,将 insubordinate 分解成两个部分， in 和 subordinate。 in 表示否定，而 subordinate 在中文中表示下属。因此，你可以联想到 insubordinate 是与下属相反，表示不服从、不顺从的状态。
indifferent,/ɪnˈdɪfərənt/,adj,冷漠的，漠不关心的,having no particular interest or sympathy; unconcerned,将 indifferent 分解成两个部分， in 和 different。 in 表示否定，而 different 在中文中表示不同。因此，你可以联想到 indifferent 是与不同相反，表示冷漠、漠不关心的状态。
desperate,/ˈdɛspərət/,adj,绝望的，拼命的,"feeling, showing, or involving a hopeless sense that a situation is so bad as to be impossible to deal with",将 desperate 分解成两个部分， des 和 perate。 des 听起来有点像 death（死亡），而 perate 在中文中表示希望。因此，你可以联想到 desperate 是在死亡希望之间的状态，表示绝望、拼命的。
underhanded,/ˌʌn.dərˈhæn.dɪd/,adj,卑鄙的，不光明正大的,marked by deception or dishonesty,将 underhanded 分解成两个部分， under 和 handed。under 在中文中表示在某物之下，而 handed 可以联想到手。因此，你可以联想到 underhanded 是指在某人之下，即暗中进行的，不光明正大的
